Commune;Code INSEE;Année;Sexe;Prénom;Nombre
Cesson-Sévigné;35051.0;2017;F;Tayna;1.0
Cesson-Sévigné;35051.0;2017;M;Armel;1.0
Cesson-Sévigné;35051.0;2017;M;Élouan;1.0
Cesson-Sévigné;35051.0;2017;M;Elouen;1.0
Cesson-Sévigné;35051.0;2017;M;Lucas;1.0
Cesson-Sévigné;35051.0;2017;M;Maho;1.0
Cesson-Sévigné;35051.0;2017;M;Nahil;1.0
Cesson-Sévigné;35051.0;2017;M;Pavel;1.0
Cesson-Sévigné;35051.0;2017;M;William;1.0
Cesson-Sévigné;35051.0;2016;M;Louis;3.0
Cesson-Sévigné;35051.0;2016;F;Jeanne;2.0
Cesson-Sévigné;35051.0;2016;M;Axel;2.0
Cesson-Sévigné;35051.0;2016;M;Enzo;2.0
Cesson-Sévigné;35051.0;2016;M;Maxime;2.0
Cesson-Sévigné;35051.0;2016;M;Timothé;2.0
Cesson-Sévigné;35051.0;2016;F;Calie;1.0
Cesson-Sévigné;35051.0;2016;F;Céleste;1.0
Cesson-Sévigné;35051.0;2016;F;Julie;1.0
Cesson-Sévigné;35051.0;2016;F;Margaux;1.0
Cesson-Sévigné;35051.0;2016;F;Margot;1.0
Cesson-Sévigné;35051.0;2016;F;Nesrine;1.0
Cesson-Sévigné;35051.0;2016;F;Ranya;1.0
Cesson-Sévigné;35051.0;2016;F;Sarah;1.0
Cesson-Sévigné;35051.0;2016;F;Stella;1.0
Cesson-Sévigné;35051.0;2016;M;Ali;1.0
Cesson-Sévigné;35051.0;2016;M;Florian;1.0
Cesson-Sévigné;35051.0;2016;M;Guillian;1.0
Cesson-Sévigné;35051.0;2016;M;Ilyès;1.0
Cesson-Sévigné;35051.0;2016;M;Marceau;1.0
Cesson-Sévigné;35051.0;2016;M;Timurhan;1.0
Cesson-Sévigné;35051.0;2016;M;Warenn;1.0
Cesson-Sévigné;35051.0;2015;M;Raphaël;3.0
Cesson-Sévigné;35051.0;2015;M;Jules;2.0
Cesson-Sévigné;35051.0;2015;M;Paul;2.0
Cesson-Sévigné;35051.0;2015;F;Ambar;1.0
Cesson-Sévigné;35051.0;2015;F;Anya;1.0
Cesson-Sévigné;35051.0;2015;F;Camille;1.0
Cesson-Sévigné;35051.0;2015;F;Chloé;1.0
Cesson-Sévigné;35051.0;2015;F;Jade;1.0
Cesson-Sévigné;35051.0;2015;F;Léa;1.0
Cesson-Sévigné;35051.0;2015;F;Lison;1.0
Cesson-Sévigné;35051.0;2015;F;Lynaïs;1.0
Cesson-Sévigné;35051.0;2015;F;Margot;1.0
Cesson-Sévigné;35051.0;2015;F;Raphaëlle;1.0
Cesson-Sévigné;35051.0;2015;M;Alban;1.0
Cesson-Sévigné;35051.0;2015;M;Charles;1.0
Cesson-Sévigné;35051.0;2015;M;Daniel;1.0
Cesson-Sévigné;35051.0;2015;M;Fadi;1.0
Cesson-Sévigné;35051.0;2015;M;Fares;1.0
Cesson-Sévigné;35051.0;2015;M;Géraud;1.0
Cesson-Sévigné;35051.0;2015;M;Léo;1.0
Cesson-Sévigné;35051.0;2015;M;Lyan;1.0
Cesson-Sévigné;35051.0;2015;M;Marlow;1.0
Cesson-Sévigné;35051.0;2015;M;Merlin;1.0
Cesson-Sévigné;35051.0;2015;M;Milo;1.0
Cesson-Sévigné;35051.0;2015;M;Sun;1.0
Cesson-Sévigné;35051.0;2015;M;Tristan;1.0
Cesson-Sévigné;35051.0;2014;M;Paul;3.0
Cesson-Sévigné;35051.0;2014;M;Arthur;2.0
Cesson-Sévigné;35051.0;2014;M;Baptiste;2.0
Cesson-Sévigné;35051.0;2014;M;Ewen;2.0
Cesson-Sévigné;35051.0;2014;F;Amandine;1.0
Cesson-Sévigné;35051.0;2014;F;Éline;1.0
Cesson-Sévigné;35051.0;2014;F;Justine;1.0
Cesson-Sévigné;35051.0;2014;F;Keira;1.0
Cesson-Sévigné;35051.0;2014;F;Léane;1.0
Cesson-Sévigné;35051.0;2014;F;Louise;1.0
Cesson-Sévigné;35051.0;2014;F;Louison;1.0
Cesson-Sévigné;35051.0;2014;F;Marion;1.0
Cesson-Sévigné;35051.0;2014;F;Suzie;1.0
Cesson-Sévigné;35051.0;2014;F;Théa;1.0
Cesson-Sévigné;35051.0;2014;M;Andrea;1.0
Cesson-Sévigné;35051.0;2014;M;Antoine;1.0
Cesson-Sévigné;35051.0;2012;F;Inès;2.0
Cesson-Sévigné;35051.0;2012;F;Laura;2.0
Cesson-Sévigné;35051.0;2012;M;Célian;2.0
Cesson-Sévigné;35051.0;2012;M;Raphaël;2.0
Cesson-Sévigné;35051.0;2012;F;Adèle;1.0
Cesson-Sévigné;35051.0;2012;F;Aïssata;1.0
Cesson-Sévigné;35051.0;2012;F;Camélia;1.0
Cesson-Sévigné;35051.0;2012;F;Céleste;1.0
Cesson-Sévigné;35051.0;2012;F;Clara;1.0
Cesson-Sévigné;35051.0;2012;F;Elina;1.0
Cesson-Sévigné;35051.0;2012;F;Eloane;1.0
Cesson-Sévigné;35051.0;2012;F;Jihène;1.0
Cesson-Sévigné;35051.0;2012;F;Lena;1.0
Cesson-Sévigné;35051.0;2012;F;Romy;1.0
Cesson-Sévigné;35051.0;2012;F;Yuna;1.0
Cesson-Sévigné;35051.0;2012;M;Éliot;1.0
Cesson-Sévigné;35051.0;2012;M;Ethan;1.0
Cesson-Sévigné;35051.0;2012;M;Jean;1.0
Cesson-Sévigné;35051.0;2012;M;Louis;1.0
Cesson-Sévigné;35051.0;2012;M;Noham;1.0
Cesson-Sévigné;35051.0;2012;M;Timéo;1.0
Cesson-Sévigné;35051.0;2012;M;Timothé;1.0
Cesson-Sévigné;35051.0;2011;F;Adèle;1.0
Cesson-Sévigné;35051.0;2011;F;Aurore;1.0
Cesson-Sévigné;35051.0;2011;F;Maëlys;1.0
Cesson-Sévigné;35051.0;2011;F;Marilou;1.0
Cesson-Sévigné;35051.0;2011;F;Youna;1.0
Cesson-Sévigné;35051.0;2011;F;Zoé;1.0
Cesson-Sévigné;35051.0;2011;M;Alexis;1.0
Cesson-Sévigné;35051.0;2011;M;Camille;1.0
Cesson-Sévigné;35051.0;2011;M;Gabriel;1.0
Cesson-Sévigné;35051.0;2011;M;Tchimeng;1.0
Cesson-Sévigné;35051.0;2011;M;Yman;1.0
Cesson-Sévigné;35051.0;2016;M;Sullyvan;1.0
Cesson-Sévigné;35051.0;2015;F;Aya;2.0
Cesson-Sévigné;35051.0;2015;M;Pierre;2.0
Cesson-Sévigné;35051.0;2015;M;Romain;2.0
Cesson-Sévigné;35051.0;2015;F;Augustine;1.0
Cesson-Sévigné;35051.0;2015;F;Emiliana;1.0
Cesson-Sévigné;35051.0;2015;F;Lou;1.0
Cesson-Sévigné;35051.0;2015;M;Adrien;1.0
Cesson-Sévigné;35051.0;2015;M;Aël;1.0
Cesson-Sévigné;35051.0;2015;M;Alex;1.0
Cesson-Sévigné;35051.0;2015;M;Anas;1.0
Cesson-Sévigné;35051.0;2015;M;Armel;1.0
Cesson-Sévigné;35051.0;2015;M;Aydan;1.0
Cesson-Sévigné;35051.0;2015;M;Gabriele;1.0
Cesson-Sévigné;35051.0;2015;M;Hugo;1.0
Cesson-Sévigné;35051.0;2015;M;Mathéo;1.0
Cesson-Sévigné;35051.0;2015;M;Simon;1.0
Cesson-Sévigné;35051.0;2014;F;Alice;3.0
Cesson-Sévigné;35051.0;2013;F;Elise;1.0
Cesson-Sévigné;35051.0;2013;F;Émilie;1.0
Cesson-Sévigné;35051.0;2013;F;Helena;1.0
Cesson-Sévigné;35051.0;2013;F;Jade;1.0
Cesson-Sévigné;35051.0;2013;F;Joan;1.0
Cesson-Sévigné;35051.0;2013;F;Louiselle;1.0
Cesson-Sévigné;35051.0;2013;F;Manoa;1.0
Cesson-Sévigné;35051.0;2013;M;Aaron;1.0
Cesson-Sévigné;35051.0;2013;M;Andy;1.0
Cesson-Sévigné;35051.0;2013;M;Bilel;1.0
Cesson-Sévigné;35051.0;2013;M;Clément;1.0
Cesson-Sévigné;35051.0;2013;M;Léo;1.0
Cesson-Sévigné;35051.0;2012;F;Lise;1.0
Cesson-Sévigné;35051.0;2012;F;Océane;1.0
Cesson-Sévigné;35051.0;2012;M;Aïleym;1.0
Cesson-Sévigné;35051.0;2012;M;Arsène;1.0
Cesson-Sévigné;35051.0;2012;M;Loukas;1.0
Cesson-Sévigné;35051.0;2012;M;Matteo;1.0
Cesson-Sévigné;35051.0;2012;M;Pacôme;1.0
Cesson-Sévigné;35051.0;2012;M;Paul;1.0
Cesson-Sévigné;35051.0;2011;F;Louise;2.0
Cesson-Sévigné;35051.0;2011;M;Nathan;2.0
Cesson-Sévigné;35051.0;2011;M;Noah;2.0
Cesson-Sévigné;35051.0;2011;F;Awena;1.0
Cesson-Sévigné;35051.0;2011;F;Inès;1.0
Cesson-Sévigné;35051.0;2011;F;Nina;1.0
Cesson-Sévigné;35051.0;2011;M;Colomban;1.0
Cesson-Sévigné;35051.0;2011;M;Corentin;1.0
Cesson-Sévigné;35051.0;2011;M;Joseph;1.0
Cesson-Sévigné;35051.0;2011;M;Léo;1.0
Cesson-Sévigné;35051.0;2011;M;Pierre;1.0
Cesson-Sévigné;35051.0;2011;M;Siam;1.0
Cesson-Sévigné;35051.0;2012;M;Lucas;1.0
Cesson-Sévigné;35051.0;2012;M;Naël;1.0
Cesson-Sévigné;35051.0;2012;M;Samuel;1.0
Cesson-Sévigné;35051.0;2012;M;Victor;1.0
Cesson-Sévigné;35051.0;2011;M;Noé;2.0
Cesson-Sévigné;35051.0;2011;M;Yanis;2.0
Cesson-Sévigné;35051.0;2011;F;Clémence;1.0
Cesson-Sévigné;35051.0;2011;F;Jade;1.0
Cesson-Sévigné;35051.0;2011;F;Lilyana;1.0
Cesson-Sévigné;35051.0;2011;F;Loane;1.0
Cesson-Sévigné;35051.0;2013;F;Hà My;1.0
Cesson-Sévigné;35051.0;2013;F;Iris;1.0
Cesson-Sévigné;35051.0;2013;F;Lise;1.0
Cesson-Sévigné;35051.0;2013;F;Valentina;1.0
Cesson-Sévigné;35051.0;2013;F;Victoire;1.0
Cesson-Sévigné;35051.0;2013;M;Charles;1.0
Cesson-Sévigné;35051.0;2013;M;Eliott;1.0
Cesson-Sévigné;35051.0;2013;M;Evan;1.0
Cesson-Sévigné;35051.0;2013;M;London;1.0
Cesson-Sévigné;35051.0;2013;M;Mathys;1.0
Cesson-Sévigné;35051.0;2013;M;Nino;1.0
Cesson-Sévigné;35051.0;2013;M;Zack;1.0
Cesson-Sévigné;35051.0;2012;M;Gabin;2.0
Cesson-Sévigné;35051.0;2012;M;Pierre;2.0
Cesson-Sévigné;35051.0;2012;F;Clémence;1.0
Cesson-Sévigné;35051.0;2012;F;Flora;1.0
Cesson-Sévigné;35051.0;2012;F;Ritej;1.0
Cesson-Sévigné;35051.0;2012;F;Soline;1.0
Cesson-Sévigné;35051.0;2012;F;Tessa;1.0
Cesson-Sévigné;35051.0;2012;F;Yunah;1.0
Cesson-Sévigné;35051.0;2012;M;Alexandre;1.0
Cesson-Sévigné;35051.0;2012;M;Amaury;1.0
Cesson-Sévigné;35051.0;2012;M;Baptiste;1.0
Cesson-Sévigné;35051.0;2012;M;Colomban;1.0
Cesson-Sévigné;35051.0;2012;M;Edouard;1.0
Cesson-Sévigné;35051.0;2012;M;Elouan;1.0
Cesson-Sévigné;35051.0;2012;M;Ruben;1.0
Cesson-Sévigné;35051.0;2011;F;Sarah;3.0
Cesson-Sévigné;35051.0;2011;M;Clément;2.0
Cesson-Sévigné;35051.0;2011;F;Agathe;1.0
Cesson-Sévigné;35051.0;2011;F;Alix;1.0
Cesson-Sévigné;35051.0;2011;F;Kyera;1.0
Cesson-Sévigné;35051.0;2011;F;Lily;1.0
Cesson-Sévigné;35051.0;2011;F;Lucie;1.0
Cesson-Sévigné;35051.0;2011;F;Sidonie;1.0
Cesson-Sévigné;35051.0;2011;M;Adrien;1.0
Cesson-Sévigné;35051.0;2011;M;Axel;1.0
Cesson-Sévigné;35051.0;2011;M;Léonard;1.0
Cesson-Sévigné;35051.0;2011;M;Marius;1.0
Cesson-Sévigné;35051.0;2011;M;Paul;1.0
Cesson-Sévigné;35051.0;2011;M;Yanis-Alexandre;1.0
Cesson-Sévigné;35051.0;2014;M;Fabien;1.0
Cesson-Sévigné;35051.0;2014;M;Flavio;1.0
Cesson-Sévigné;35051.0;2014;M;Iyad;1.0
Cesson-Sévigné;35051.0;2014;M;Mel;1.0
Cesson-Sévigné;35051.0;2014;M;Simon;1.0
Cesson-Sévigné;35051.0;2013;F;Chloé;4.0
Cesson-Sévigné;35051.0;2013;F;Camille;2.0
Cesson-Sévigné;35051.0;2013;F;Emma;2.0
Cesson-Sévigné;35051.0;2013;F;Inès;2.0
Cesson-Sévigné;35051.0;2013;F;Léa;2.0
Cesson-Sévigné;35051.0;2013;F;Mila;2.0
Cesson-Sévigné;35051.0;2013;M;Hugo;2.0
Cesson-Sévigné;35051.0;2013;F;Alice;1.0
Cesson-Sévigné;35051.0;2013;F;Athénaïs;1.0
Cesson-Sévigné;35051.0;2013;F;Karlyna;1.0
Cesson-Sévigné;35051.0;2013;F;Léonie;1.0
Cesson-Sévigné;35051.0;2013;F;Mariama;1.0
Cesson-Sévigné;35051.0;2013;F;Mickaëlla;1.0
Cesson-Sévigné;35051.0;2013;F;Nelly-Rose;1.0
Cesson-Sévigné;35051.0;2013;F;Xiaoyi;1.0
Cesson-Sévigné;35051.0;2012;F;Camille;1.0
Cesson-Sévigné;35051.0;2012;F;Fernanda;1.0
Cesson-Sévigné;35051.0;2012;F;Kenza;1.0
Cesson-Sévigné;35051.0;2012;F;Klervi;1.0
Cesson-Sévigné;35051.0;2012;F;Léora;1.0
Cesson-Sévigné;35051.0;2012;F;Lina;1.0
Cesson-Sévigné;35051.0;2012;F;Thalia;1.0
Cesson-Sévigné;35051.0;2012;M;Gustave;1.0
Cesson-Sévigné;35051.0;2012;M;Iyad;1.0
Cesson-Sévigné;35051.0;2012;M;Lïam;1.0
Cesson-Sévigné;35051.0;2012;M;Lino;1.0
Cesson-Sévigné;35051.0;2013;F;Yrma;1.0
Cesson-Sévigné;35051.0;2013;M;Milo;1.0
Cesson-Sévigné;35051.0;2013;M;Baptiste;1.0
Cesson-Sévigné;35051.0;2013;M;Killian;1.0
Cesson-Sévigné;35051.0;2013;M;Liam;1.0
Cesson-Sévigné;35051.0;2013;M;Nessim;1.0
Cesson-Sévigné;35051.0;2013;M;Raphaël;1.0
Cesson-Sévigné;35051.0;2012;M;Nathan;3.0
Cesson-Sévigné;35051.0;2012;M;Thomas;3.0
Cesson-Sévigné;35051.0;2012;M;Léo;2.0
Cesson-Sévigné;35051.0;2012;F;Adele;1.0
Cesson-Sévigné;35051.0;2012;F;Maëlle;1.0
Cesson-Sévigné;35051.0;2012;F;Meïsssane;1.0
Cesson-Sévigné;35051.0;2012;F;Paola;1.0
Cesson-Sévigné;35051.0;2012;F;Romane;1.0
Cesson-Sévigné;35051.0;2012;F;Tara;1.0
Cesson-Sévigné;35051.0;2012;M;Antoine;1.0
Cesson-Sévigné;35051.0;2012;M;Bruno;1.0
Cesson-Sévigné;35051.0;2012;M;Elouen;1.0
Cesson-Sévigné;35051.0;2012;M;Even;1.0
Cesson-Sévigné;35051.0;2012;M;Maël;1.0
Cesson-Sévigné;35051.0;2012;M;Mattéo;1.0
Cesson-Sévigné;35051.0;2012;M;Maxime;1.0
Cesson-Sévigné;35051.0;2012;M;Noah;1.0
Cesson-Sévigné;35051.0;2012;M;Ylian;1.0
Cesson-Sévigné;35051.0;2011;F;Emma;3.0
Cesson-Sévigné;35051.0;2011;F;Jeanne;2.0
Cesson-Sévigné;35051.0;2011;F;Lina;2.0
Cesson-Sévigné;35051.0;2011;F;Alice;1.0
Cesson-Sévigné;35051.0;2011;F;Aliyah;1.0
Cesson-Sévigné;35051.0;2011;F;Anouk;1.0
Cesson-Sévigné;35051.0;2011;F;Elisa;1.0
Cesson-Sévigné;35051.0;2011;F;Hélène;1.0
Cesson-Sévigné;35051.0;2011;F;Jade-Morgane;1.0
Cesson-Sévigné;35051.0;2011;F;Jhonne;1.0
Cesson-Sévigné;35051.0;2011;F;Johane;1.0
Cesson-Sévigné;35051.0;2011;F;Léa;1.0
Cesson-Sévigné;35051.0;2011;F;Louisa;1.0
Cesson-Sévigné;35051.0;2011;F;Margaux;1.0
Cesson-Sévigné;35051.0;2011;F;Olivia;1.0
Cesson-Sévigné;35051.0;2011;F;Romane;1.0
Cesson-Sévigné;35051.0;2011;F;Talia;1.0
Cesson-Sévigné;35051.0;2011;F;Tara;1.0
Cesson-Sévigné;35051.0;2011;F;Yohna;1.0
Cesson-Sévigné;35051.0;2011;M;Achille;1.0
Cesson-Sévigné;35051.0;2011;M;Ange;1.0
Cesson-Sévigné;35051.0;2011;M;Antoine;1.0
Cesson-Sévigné;35051.0;2011;M;Augustin;1.0
Cesson-Sévigné;35051.0;2011;M;Ernest;1.0
Cesson-Sévigné;35051.0;2011;M;Evan;1.0
Cesson-Sévigné;35051.0;2011;M;Firas;1.0
Cesson-Sévigné;35051.0;2011;M;Lukas;1.0
Cesson-Sévigné;35051.0;2011;M;Malo;1.0
Cesson-Sévigné;35051.0;2011;M;Nassim;1.0
Cesson-Sévigné;35051.0;2011;M;Nils;1.0
Cesson-Sévigné;35051.0;2011;M;Tim;1.0
Cesson-Sévigné;35051.0;2011;M;Valentin;1.0
Cesson-Sévigné;35051.0;2011;M;Youssef;1.0
Cesson-Sévigné;35051.0;2012;F;Shanna;1.0
Cesson-Sévigné;35051.0;2012;M;Ahmad;1.0
Cesson-Sévigné;35051.0;2012;M;Alex;1.0
Cesson-Sévigné;35051.0;2012;M;Alexis;1.0
Cesson-Sévigné;35051.0;2012;M;Ammon;1.0
Cesson-Sévigné;35051.0;2012;M;Armand;1.0
Cesson-Sévigné;35051.0;2012;M;César;1.0
Cesson-Sévigné;35051.0;2012;M;Clément;1.0
Cesson-Sévigné;35051.0;2012;M;Enzo;1.0
Cesson-Sévigné;35051.0;2012;M;Liam;1.0
Cesson-Sévigné;35051.0;2012;M;Maelig;1.0
Cesson-Sévigné;35051.0;2012;M;Mouhamed;1.0
Cesson-Sévigné;35051.0;2012;M;Moustafa;1.0
Cesson-Sévigné;35051.0;2012;M;Octave;1.0
Cesson-Sévigné;35051.0;2012;M;Pablo;1.0
Cesson-Sévigné;35051.0;2012;M;Randy;1.0
Cesson-Sévigné;35051.0;2011;F;Camille;2.0
Cesson-Sévigné;35051.0;2011;M;Arthur;2.0
Cesson-Sévigné;35051.0;2011;M;Hugo;2.0
Cesson-Sévigné;35051.0;2011;M;Jules;2.0
Cesson-Sévigné;35051.0;2011;F;Capucine;1.0
Cesson-Sévigné;35051.0;2011;F;Elsa;1.0
Cesson-Sévigné;35051.0;2011;F;Elyne;1.0
Cesson-Sévigné;35051.0;2011;F;Enéa;1.0
Cesson-Sévigné;35051.0;2011;F;Laurène;1.0
Cesson-Sévigné;35051.0;2011;F;Léonie;1.0
Cesson-Sévigné;35051.0;2011;F;Maëlle;1.0
Cesson-Sévigné;35051.0;2011;F;Malak;1.0
Cesson-Sévigné;35051.0;2011;F;Maria;1.0
Cesson-Sévigné;35051.0;2011;F;Mattéo;1.0
Cesson-Sévigné;35051.0;2011;F;Rose;1.0
Cesson-Sévigné;35051.0;2011;F;Salomé;1.0
Cesson-Sévigné;35051.0;2011;F;Suzie;1.0
Cesson-Sévigné;35051.0;2011;F;Teddy;1.0
Cesson-Sévigné;35051.0;2011;F;Yael;1.0
Cesson-Sévigné;35051.0;2011;F;Zélie;1.0
Cesson-Sévigné;35051.0;2011;M;Eliaz;1.0
Cesson-Sévigné;35051.0;2011;M;Enzo;1.0
Cesson-Sévigné;35051.0;2011;M;Glenn;1.0
Cesson-Sévigné;35051.0;2011;M;Hamza;1.0
Cesson-Sévigné;35051.0;2011;M;Lucien;1.0
Cesson-Sévigné;35051.0;2011;M;Maléo;1.0
Cesson-Sévigné;35051.0;2011;M;Nolhan;1.0
Cesson-Sévigné;35051.0;2011;M;Samuel;1.0
Cesson-Sévigné;35051.0;2015;F;Leyane;1.0
Cesson-Sévigné;35051.0;2015;F;Maëlynn;1.0
Cesson-Sévigné;35051.0;2015;F;Nafy;1.0
Cesson-Sévigné;35051.0;2015;F;Sarah;1.0
Cesson-Sévigné;35051.0;2015;M;Ennio;1.0
Cesson-Sévigné;35051.0;2015;M;Félix;1.0
Cesson-Sévigné;35051.0;2015;M;Leo;1.0
Cesson-Sévigné;35051.0;2015;M;Paco;1.0
Cesson-Sévigné;35051.0;2015;M;Roméo;1.0
Cesson-Sévigné;35051.0;2014;M;Lucas;3.0
Cesson-Sévigné;35051.0;2014;M;Léo;2.0
Cesson-Sévigné;35051.0;2014;F;Aaliyah;1.0
Cesson-Sévigné;35051.0;2014;F;Anaïs;1.0
Cesson-Sévigné;35051.0;2014;F;Emma;1.0
Cesson-Sévigné;35051.0;2014;F;Eryn;1.0
Cesson-Sévigné;35051.0;2014;F;Laia;1.0
Cesson-Sévigné;35051.0;2014;F;Miya;1.0
Cesson-Sévigné;35051.0;2014;F;Ohiana;1.0
Cesson-Sévigné;35051.0;2014;M;Gabriel;1.0
Cesson-Sévigné;35051.0;2014;M;Oscar;1.0
Cesson-Sévigné;35051.0;2013;M;Sacha;2.0
Cesson-Sévigné;35051.0;2013;F;Aliyah;1.0
Cesson-Sévigné;35051.0;2014;M;Bastien;1.0
Cesson-Sévigné;35051.0;2014;M;Hugo;1.0
Cesson-Sévigné;35051.0;2014;M;Ibrahim;1.0
Cesson-Sévigné;35051.0;2014;M;Lenny;1.0
Cesson-Sévigné;35051.0;2014;M;Maëlan;1.0
Cesson-Sévigné;35051.0;2014;M;Matyas;1.0
Cesson-Sévigné;35051.0;2014;M;Niels;1.0
Cesson-Sévigné;35051.0;2014;M;Soline;1.0
Cesson-Sévigné;35051.0;2014;M;Stann;1.0
Cesson-Sévigné;35051.0;2014;M;Thomas;1.0
Cesson-Sévigné;35051.0;2013;F;Jeanne;2.0
Cesson-Sévigné;35051.0;2013;F;Lyna;2.0
Cesson-Sévigné;35051.0;2013;M;Adam;2.0
Cesson-Sévigné;35051.0;2013;F;Alix;1.0
Cesson-Sévigné;35051.0;2013;F;Elif;1.0
Cesson-Sévigné;35051.0;2013;F;Elina;1.0
Cesson-Sévigné;35051.0;2013;F;Lilwenn;1.0
Cesson-Sévigné;35051.0;2013;M;Georges;1.0
Cesson-Sévigné;35051.0;2013;M;Louison;1.0
Cesson-Sévigné;35051.0;2013;M;Mahé;1.0
Cesson-Sévigné;35051.0;2013;M;Marceau;1.0
Cesson-Sévigné;35051.0;2013;M;Marcel;1.0
Cesson-Sévigné;35051.0;2013;M;Maxime;1.0
Cesson-Sévigné;35051.0;2013;M;Nils;1.0
Cesson-Sévigné;35051.0;2013;M;Ryan;1.0
Cesson-Sévigné;35051.0;2013;M;Youen;1.0
Cesson-Sévigné;35051.0;2012;F;Angèle;1.0
Cesson-Sévigné;35051.0;2012;F;Annaelle;1.0
Cesson-Sévigné;35051.0;2012;F;Charlie;1.0
Cesson-Sévigné;35051.0;2012;F;Charlotte;1.0
Cesson-Sévigné;35051.0;2012;F;Emilie;1.0
Cesson-Sévigné;35051.0;2012;F;Enhlen;1.0
Cesson-Sévigné;35051.0;2012;F;Estelle;1.0
Cesson-Sévigné;35051.0;2012;F;Jeanne;1.0
Cesson-Sévigné;35051.0;2012;F;Léonie;1.0
Cesson-Sévigné;35051.0;2012;F;Lila;1.0
Cesson-Sévigné;35051.0;2012;F;Louanne;1.0
Cesson-Sévigné;35051.0;2012;F;Louise;1.0
Cesson-Sévigné;35051.0;2012;F;Louna;1.0
Cesson-Sévigné;35051.0;2012;F;Luana;1.0
Cesson-Sévigné;35051.0;2012;F;Lucy;1.0
Cesson-Sévigné;35051.0;2012;F;Paula;1.0
Cesson-Sévigné;35051.0;2012;F;Thaïs;1.0
Cesson-Sévigné;35051.0;2012;M;Adam;1.0
Cesson-Sévigné;35051.0;2012;M;Donovan;1.0
Cesson-Sévigné;35051.0;2012;M;Gabriel;1.0
Cesson-Sévigné;35051.0;2012;M;Gautier;1.0
Cesson-Sévigné;35051.0;2012;M;Jules;1.0
Cesson-Sévigné;35051.0;2012;M;Riwan;1.0
Cesson-Sévigné;35051.0;2011;F;Alicia;2.0
Cesson-Sévigné;35051.0;2011;F;Chloé;2.0
Cesson-Sévigné;35051.0;2011;F;Lola;2.0
Cesson-Sévigné;35051.0;2011;F;Pauline;2.0
Cesson-Sévigné;35051.0;2011;M;Victor;2.0
Cesson-Sévigné;35051.0;2011;F;Alyssa;1.0
Cesson-Sévigné;35051.0;2011;F;Asmin;1.0
Cesson-Sévigné;35051.0;2011;F;Flore;1.0
Cesson-Sévigné;35051.0;2011;F;Khénali;1.0
Cesson-Sévigné;35051.0;2011;F;Lise;1.0
Cesson-Sévigné;35051.0;2011;F;Maëliss;1.0
Cesson-Sévigné;35051.0;2011;F;Manon;1.0
Cesson-Sévigné;35051.0;2011;F;Margot;1.0
Cesson-Sévigné;35051.0;2011;F;Misha;1.0
Cesson-Sévigné;35051.0;2011;F;Perrine;1.0
Cesson-Sévigné;35051.0;2011;F;Philippine;1.0
Cesson-Sévigné;35051.0;2011;F;Tyfenn;1.0
Cesson-Sévigné;35051.0;2011;M;Baptiste;1.0
Cesson-Sévigné;35051.0;2011;M;Bastien;1.0
Cesson-Sévigné;35051.0;2011;M;Léandre;1.0
